hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
201029,south west,urban,tube well or borehole,no facility/bush/field,yes,cement,cement blocks,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
201030,south west,urban,tube well or borehole,flush to piped sewer system,yes,ceramic tiles,cement blocks,zinc/metal,no,no,yes,yes,no,yes,richest,,ekiti
201031,south west,urban,tube well or borehole,flush to piped sewer system,yes,cement,cement blocks,zinc/metal,no,no,yes,yes,no,yes,richest,,ekiti
202001,south west,urban,tube well or borehole,no facility/bush/field,yes,cement,cement blocks,zinc/metal,no,yes,no,yes,yes,yes,richer,,ekiti
202003,south west,urban,protected well,pit latrine with slab,yes,cement,cement blocks,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
202005,south west,urban,tube well or borehole,flush to piped sewer system,yes,cement,cement blocks,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
202007,south west,urban,tube well or borehole,no facility/bush/field,yes,ceramic tiles,cement blocks,zinc/metal,no,yes,no,no,yes,yes,richest,,ekiti
202009,south west,urban,tube well or borehole,no facility/bush/field,yes,ceramic tiles,cement blocks,zinc/metal,no,yes,no,no,no,yes,richest,,ekiti
202010,south west,urban,protected well,no facility/bush/field,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
202012,south west,urban,rainwater,no facility/bush/field,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,richer,,ekiti
202014,south west,urban,sachet water,no facility/bush/field,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
202016,south west,urban,rainwater,no facility/bush/field,yes,carpet,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
202018,south west,urban,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,no,no,no,yes,no,no,richer,,ekiti
202020,south west,urban,tube well or borehole,flush to piped sewer system,yes,cement,cement,zinc/metal,no,yes,no,no,yes,yes,richer,,ekiti
202022,south west,urban,protected well,no facility/bush/field,yes,carpet,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
202024,south west,urban,protected well,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,richer,,ekiti
202026,south west,urban,protected well,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
202028,south west,urban,protected well,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,no,yes,no,no,no,yes,richer,,ekiti
202030,south west,urban,protected well,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,ekiti
202032,south west,urban,unprotected well,bucket toilet,yes,cement,cement,no roof,no,yes,no,no,yes,yes,richer,,ekiti
202033,south west,urban,sachet water,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,yes,yes,no,no,richest,,ekiti
202035,south west,urban,protected well,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,ekiti
202037,south west,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,richer,,ekiti
202039,south west,urban,protected well,pit latrine with slab,yes,carpet,cement,zinc/metal,no,no,yes,yes,no,yes,richest,,ekiti
202041,south west,urban,protected well,composting toilet,no,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
202043,south west,urban,protected well,composting toilet,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richest,,ekiti
202045,south west,urban,tube well or borehole,flush to septic tank,yes,carpet,cement,zinc/metal,no,no,yes,yes,no,no,richest,,ekiti
202047,south west,urban,protected well,flush to septic tank,yes,carpet,cement,zinc/metal,no,yes,no,no,no,yes,richest,,ekiti
203001,south west,urban,unprotected spring,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,yes,yes,yes,no,richer,,ekiti
203002,south west,urban,unprotected spring,flush to septic tank,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,richer,,ekiti
203004,south west,urban,protected spring,ventilated improved pit latrine (vip),no,"palm, bamboo",cement,cement,no,no,no,yes,yes,yes,richer,,ekiti
203006,south west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,no,yes,yes,richer,,ekiti
203008,south west,urban,protected well,pit latrine with slab,yes,cement,cement,wood,no,no,no,yes,yes,no,middle,,ekiti
203010,south west,urban,unprotected spring,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
203012,south west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,richer,,ekiti
203014,south west,urban,tube well or borehole,flush to pit latrine,yes,cement,cement,other,no,no,yes,yes,yes,yes,richest,,ekiti
203016,south west,urban,tube well or borehole,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,no,no,yes,richest,,ekiti
203019,south west,urban,rainwater,pit latrine with slab,yes,cement,cement,palm/bamboo,no,no,no,yes,no,no,richer,,ekiti
203021,south west,urban,protected well,pit latrine with slab,yes,"earth, sand",cement,wood planks,no,no,no,no,no,yes,richer,,ekiti
203023,south west,urban,protected well,pit latrine without slab/open pit,yes,"earth, sand",cement,zinc/metal,no,no,no,no,no,yes,richer,,ekiti
203025,south west,urban,unprotected spring,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,middle,,ekiti
203027,south west,urban,rainwater,pit latrine with slab,yes,carpet,cement,zinc/metal,no,no,no,yes,no,no,richer,,ekiti
203029,south west,urban,tube well or borehole,pit latrine with slab,yes,carpet,cement,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
203031,south west,urban,sachet water,flush to piped sewer system,yes,carpet,stone with lime/cement,zinc/metal,no,no,yes,yes,yes,no,richer,,ekiti
203033,south west,urban,rainwater,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,richer,,ekiti
203034,south west,urban,protected well,no facility/bush/field,yes,"earth, sand",bricks,zinc/metal,yes,no,yes,yes,yes,yes,middle,,ekiti
203036,south west,urban,sachet water,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
203038,south west,urban,protected well,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,yes,no,no,no,no,richest,,ekiti
203040,south west,urban,sachet water,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,no,no,no,no,richest,,ekiti
203042,south west,urban,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine with slab,yes,cement,cement blocks,zinc/metal,no,no,no,no,no,yes,richer,,ekiti
203044,south west,urban,sachet water,flush to pit latrine,yes,ceramic tiles,cement blocks,zinc/metal,no,no,no,no,no,yes,richer,,ekiti
203046,south west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement blocks,zinc/metal,no,no,no,yes,yes,yes,middle,,ekiti
204001,south west,urban,sachet water,flush to septic tank,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,ekiti
204003,south west,urban,sachet water,flush to septic tank,no,cement,cement,zinc/metal,no,no,yes,yes,no,yes,richest,,ekiti
204004,south west,urban,tube well or borehole,flush to septic tank,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,ekiti
204005,south west,urban,sachet water,flush to pit latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
204006,south west,urban,protected well,flush to septic tank,no,cement,cement,zinc/metal,no,no,no,no,no,yes,richer,,ekiti
204008,south west,urban,tube well or borehole,flush to septic tank,no,cement,cement,other,no,no,yes,no,yes,yes,richest,,ekiti
204009,south west,urban,tube well or borehole,pit latrine without slab/open pit,no,cement,cement,no roof,no,no,no,yes,yes,yes,middle,,ekiti
204010,south west,urban,tube well or borehole,pit latrine without slab/open pit,no,cement,cement,no roof,no,yes,no,yes,yes,yes,middle,,ekiti
204011,south west,urban,tube well or borehole,bucket toilet,no,cement,cement,zinc/metal,no,no,no,no,yes,no,middle,,ekiti
204013,south west,urban,tube well or borehole,no facility/bush/field,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,ekiti
204014,south west,urban,tube well or borehole,no facility/bush/field,no,cement,cement,zinc/metal,no,yes,no,yes,no,no,middle,,ekiti
204015,south west,urban,protected well,bucket toilet,no,cement,cement,wood planks,no,no,no,yes,yes,yes,richer,,ekiti
204016,south west,urban,protected well,pit latrine with slab,no,carpet,cement,zinc/metal,no,no,yes,no,yes,yes,richer,,ekiti
204017,south west,urban,protected well,pit latrine with slab,no,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,richer,,ekiti
204019,south west,urban,rainwater,pit latrine with slab,no,cement,cement,zinc/metal,no,yes,no,no,yes,yes,richer,,ekiti
204020,south west,urban,sachet water,pit latrine with slab,no,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richer,,ekiti
204021,south west,urban,protected well,pit latrine with slab,no,cement,cement,zinc/metal,no,no,yes,no,no,yes,richest,,ekiti
204022,south west,urban,tube well or borehole,pit latrine with slab,no,cement,cement,zinc/metal,no,no,no,yes,yes,no,richer,,ekiti
204024,south west,urban,protected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,yes,yes,no,yes,richer,,ekiti
204025,south west,urban,tube well or borehole,pit latrine with slab,yes,carpet,cement,zinc/metal,no,yes,yes,yes,yes,yes,richer,,ekiti
204026,south west,urban,protected well,pit latrine without slab/open pit,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,ekiti
204027,south west,urban,protected well,pit latrine without slab/open pit,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,ekiti
204029,south west,urban,protected well,hanging toilet/latrine,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,richer,,ekiti
204030,south west,urban,public tap/standpipe,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
204031,south west,urban,protected well,bucket toilet,yes,cement,cement,zinc/metal,no,no,yes,yes,yes,yes,richer,,ekiti
205001,south west,urban,public tap/standpipe,bucket toilet,no,cement,cement,wood planks,no,yes,no,yes,yes,yes,middle,,ekiti
205002,south west,urban,public tap/standpipe,bucket toilet,no,ceramic tiles,cement,wood planks,no,no,no,yes,yes,no,middle,,ekiti
205004,south west,urban,protected well,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,no,yes,richest,,ekiti
205005,south west,urban,protected well,flush to septic tank,yes,ceramic tiles,cement,zinc/metal,no,no,yes,yes,yes,yes,richest,,ekiti
205006,south west,urban,protected well,flush to septic tank,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,ekiti
205008,south west,urban,protected well,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
205009,south west,urban,protected well,no facility/bush/field,yes,carpet,cement,zinc/metal,yes,no,no,no,no,yes,richest,,ekiti
205010,south west,urban,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,no,yes,no,yes,yes,no,richer,,ekiti
205012,south west,urban,tube well or borehole,no facility/bush/field,yes,cement,cement,zinc/metal,no,no,yes,yes,yes,yes,richer,,ekiti
205013,south west,urban,tube well or borehole,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,yes,yes,yes,yes,richest,,ekiti
205014,south west,urban,tube well or borehole,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,no,no,no,yes,richer,,ekiti
205016,south west,urban,tube well or borehole,pit latrine with slab,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,ekiti
205017,south west,urban,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,no,yes,no,yes,yes,no,richer,,ekiti
205018,south west,urban,tube well or borehole,no facility/bush/field,no,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
205020,south west,urban,tube well or borehole,flush to septic tank,yes,cement,cement,no roof,yes,yes,no,yes,yes,yes,richer,,ekiti
205021,south west,urban,tube well or borehole,flush to somewhere else,yes,cement,cement,no roof,yes,yes,no,yes,yes,yes,richer,,ekiti
205022,south west,urban,tube well or borehole,flush to somewhere else,yes,cement,cement,wood planks,no,no,no,no,yes,no,richer,,ekiti
205024,south west,urban,tube well or borehole,bucket toilet,yes,cement,cement,cement,no,yes,no,no,no,no,richer,,ekiti
205025,south west,urban,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,ekiti
205026,south west,urban,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,no,no,yes,no,no,yes,richest,,ekiti
205027,south west,urban,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,no,yes,no,no,yes,no,richer,,ekiti
205029,south west,urban,unprotected well,bucket toilet,no,cement,stone with lime/cement,no roof,no,no,no,yes,yes,no,middle,,ekiti
205030,south west,urban,tube well or borehole,no facility/bush/field,yes,cement,stone with mud,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
205031,south west,urban,protected well,no facility/bush/field,no,cement,stone with mud,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
205033,south west,urban,tube well or borehole,no facility/bush/field,no,cement,stone with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,ekiti
206001,south west,rural,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,no,yes,no,yes,yes,no,richer,,ekiti
206003,south west,rural,rainwater,no facility/bush/field,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
206004,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,yes,yes,yes,yes,richer,,ekiti
206005,south west,rural,rainwater,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,yes,no,yes,yes,no,yes,richer,,ekiti
206008,south west,rural,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,no,yes,no,no,no,yes,richer,,ekiti
206010,south west,rural,tube well or borehole,no facility/bush/field,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,middle,,ekiti
206012,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,cardboard,no,no,no,yes,yes,yes,middle,,ekiti
206014,south west,rural,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,richest,,ekiti
206015,south west,rural,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,yes,yes,no,yes,yes,yes,richer,,ekiti
206016,south west,rural,tube well or borehole,bucket toilet,yes,carpet,cement,zinc/metal,no,no,yes,yes,yes,yes,richest,,ekiti
206018,south west,rural,tube well or borehole,bucket toilet,no,cement,cement,wood,no,no,no,yes,yes,no,poorer,,ekiti
206019,south west,rural,tube well or borehole,pit latrine without slab/open pit,yes,"palm, bamboo",cement,wood planks,no,yes,yes,yes,yes,yes,richer,,ekiti
206020,south west,rural,tube well or borehole,pit latrine without slab/open pit,no,cement,cement,palm/bamboo,no,yes,yes,yes,yes,yes,middle,,ekiti
206022,south west,rural,protected well,ventilated improved pit latrine (vip),yes,cement,cement,cardboard,no,no,no,yes,no,no,richer,,ekiti
206023,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,yes,yes,yes,yes,richer,,ekiti
206025,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,richer,,ekiti
206026,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,ekiti
206027,south west,rural,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,ekiti
206029,south west,rural,tube well or borehole,pit latrine with slab,yes,"earth, sand",cement,zinc/metal,no,yes,no,yes,no,yes,richer,,ekiti
206030,south west,rural,tube well or borehole,no facility/bush/field,yes,carpet,cement blocks,zinc/metal,no,yes,yes,no,no,yes,richer,,ekiti
206031,south west,rural,tube well or borehole,no facility/bush/field,yes,cement,cement blocks,zinc/metal,no,no,no,yes,yes,no,middle,,ekiti
206033,south west,rural,protected well,no facility/bush/field,yes,cement,cement blocks,zinc/metal,no,yes,no,no,no,no,middle,,ekiti
