hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
88017,3,2,32,23,0,11,22,22,1,0,0,1,1,0,1,,100
88019,3,2,32,23,0,11,21,12,0,0,0,1,1,0,1,,100
88021,3,2,32,23,0,11,22,22,0,0,0,1,1,0,1,,100
88023,3,2,32,23,0,11,21,31,0,0,0,1,0,0,2,,100
88024,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
88026,3,2,32,23,0,11,22,22,1,1,0,1,1,0,2,,100
88028,3,2,12,21,0,11,22,31,0,0,0,1,1,0,3,,100
88029,3,2,32,23,0,11,21,31,0,0,0,1,1,0,2,,100
88031,3,2,32,23,0,11,22,12,0,1,0,1,0,0,2,,100
88033,3,2,32,23,0,11,22,22,0,1,0,1,1,0,2,,100
88035,3,2,13,21,0,11,32,31,0,0,0,1,1,0,1,,100
88036,3,2,32,22,0,11,11,31,1,0,0,0,1,0,2,,100
88038,3,2,32,23,0,11,22,12,0,1,0,1,1,0,1,,100
88040,3,2,32,23,0,11,22,31,0,1,0,1,1,0,1,,100
88041,3,2,13,21,0,11,22,31,0,0,0,1,1,0,2,,100
88043,3,2,13,21,0,11,22,31,0,0,0,1,1,0,3,,100
89001,3,2,42,23,0,34,22,31,0,0,0,1,1,0,3,,100
89004,3,2,31,23,0,11,21,31,1,0,0,1,0,1,2,,100
89006,3,2,13,21,0,11,25,31,1,0,0,1,1,0,2,,100
89009,3,2,21,23,0,34,22,22,0,1,0,1,1,0,2,,100
89011,3,2,42,23,0,11,22,31,1,1,0,1,1,0,2,,100
89014,3,2,13,21,0,11,31,31,0,1,0,1,1,0,3,,100
89016,3,2,21,23,0,11,22,22,0,0,0,1,1,0,1,,100
89019,3,2,42,23,0,11,22,31,0,0,1,1,1,0,2,,100
89021,3,2,13,21,0,34,31,31,1,1,0,1,1,0,3,,100
89026,3,2,42,23,0,11,22,31,0,1,0,1,1,0,2,,100
89029,3,2,13,21,0,34,31,31,1,0,0,1,1,1,2,,100
89034,3,2,42,23,0,11,22,31,0,1,0,1,1,0,2,,100
89037,3,2,21,23,0,11,22,31,1,0,0,1,1,0,2,,100
89039,3,2,21,23,0,11,21,22,0,0,0,1,1,0,1,,100
89042,3,2,21,23,0,11,22,31,1,1,0,1,1,0,1,,100
89044,3,2,21,23,0,11,22,31,0,0,0,1,1,0,2,,100
89047,3,2,21,23,0,11,22,31,0,0,0,1,1,0,2,,100
89049,3,2,21,23,0,11,21,12,0,0,0,1,1,0,2,,100
89052,3,2,42,23,0,11,22,22,1,1,0,0,1,0,2,,100
89054,3,2,21,23,0,11,21,12,0,0,0,1,1,0,1,,100
89057,3,2,21,23,0,34,22,31,1,1,1,1,1,0,3,,100
89059,3,2,21,23,0,11,21,12,0,1,0,1,0,0,2,,100
89062,3,2,21,23,0,11,22,31,0,0,0,0,1,0,3,,100
90002,3,2,32,23,0,11,22,12,1,0,0,1,1,0,1,,100
90006,3,2,32,23,0,11,22,12,1,0,0,1,1,0,1,,100
90011,3,2,32,23,0,11,21,21,0,1,0,1,1,0,1,,100
90015,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
90020,3,2,32,23,0,11,22,12,1,0,0,1,1,0,1,,100
90024,3,2,32,23,0,11,22,21,0,0,0,1,1,0,1,,100
90029,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
90033,3,2,32,23,0,11,22,31,0,1,0,1,1,0,1,,100
90038,3,2,32,23,0,11,21,21,1,0,0,1,1,0,1,,100
90042,3,2,32,23,0,11,22,12,0,0,0,1,1,0,2,,100
90047,3,2,32,23,0,11,22,31,0,1,0,1,1,0,1,,100
90051,3,2,32,23,0,11,22,21,0,0,0,1,1,0,1,,100
90056,3,2,32,22,0,11,22,12,0,1,0,1,1,0,1,,100
90060,3,2,32,23,0,11,22,22,0,0,0,1,1,0,2,,100
90065,3,2,32,23,0,11,22,22,0,1,0,1,1,0,1,,100
90069,3,2,32,22,0,11,22,31,0,1,0,1,1,0,1,,100
90074,3,2,32,23,0,11,22,31,0,1,0,1,1,0,1,,100
90078,3,2,32,23,0,11,21,12,1,0,0,1,1,0,1,,100
90083,3,2,32,23,0,11,22,31,0,0,0,1,1,1,2,,100
90087,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
90091,3,2,32,23,0,11,22,31,0,1,0,1,1,0,2,,100
90096,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
90100,3,2,32,23,0,11,22,22,0,1,0,1,1,0,2,,100
90105,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
90109,3,2,32,23,0,11,22,12,0,0,0,1,1,0,2,,100
91002,3,1,21,31,0,34,31,31,0,0,0,1,1,0,3,,110
91005,3,1,13,22,0,34,31,31,0,0,0,1,1,0,3,,110
91007,3,1,21,31,0,35,21,31,0,0,0,1,1,0,3,,110
91010,3,1,13,31,0,11,21,31,0,0,1,1,1,0,2,,110
91012,3,1,21,31,0,34,21,31,1,0,0,1,1,0,2,,110
91014,3,1,21,41,0,34,31,31,0,0,0,1,1,0,3,,110
91017,3,1,21,41,0,34,31,31,0,0,0,1,1,1,2,,110
91019,3,1,21,41,0,34,31,31,0,1,0,1,1,1,4,,110
91022,3,1,21,41,0,34,31,31,1,0,0,1,0,0,3,,110
91024,3,1,21,41,0,34,31,31,0,0,0,1,1,1,4,,110
91027,3,1,21,22,0,11,31,31,0,1,0,1,1,0,3,,110
91029,3,1,21,43,0,11,21,22,0,0,0,1,1,0,1,,110
91032,3,1,21,22,0,11,31,31,0,0,0,1,1,0,2,,110
91034,3,1,21,43,0,11,11,12,0,0,0,1,1,0,1,,110
91036,3,1,21,31,0,11,31,31,0,0,0,1,1,0,3,,110
91039,3,1,21,22,0,34,31,31,0,0,0,1,1,1,4,,110
91041,3,1,21,13,0,34,31,31,0,1,0,1,1,1,3,,110
91044,3,1,13,22,0,34,21,31,0,0,0,1,1,0,1,,110
91046,3,1,31,31,0,34,22,31,0,1,0,1,1,1,4,,110
91049,3,1,13,31,0,11,21,31,0,0,0,1,0,0,2,,110
91051,3,1,21,22,0,11,31,31,0,0,0,1,1,0,3,,110
91054,3,1,21,22,0,11,31,31,0,1,0,1,1,0,3,,110
91061,3,1,21,22,0,11,31,31,0,1,0,1,1,0,3,,110
92001,3,1,13,11,1,34,31,31,0,0,1,1,0,1,4,,110
92002,3,1,72,11,1,34,31,31,0,0,0,1,0,1,5,,110
92003,3,1,13,11,1,34,31,31,0,1,0,1,0,1,5,,110
92005,3,1,31,11,1,34,31,31,1,1,0,1,0,0,5,,110
92006,3,1,13,11,1,34,31,31,0,1,0,1,0,1,5,,110
92008,3,1,21,11,1,35,31,31,1,0,1,1,0,1,5,,110
92009,3,1,21,11,1,35,31,31,1,0,1,1,0,1,5,,110
92011,3,1,72,11,1,35,31,31,0,0,1,1,0,1,5,,110
92012,3,1,72,11,1,35,31,31,0,0,1,1,0,1,5,,110
92014,3,1,13,22,1,34,31,31,0,1,0,1,0,1,4,,110
92015,3,1,72,14,1,34,31,31,0,0,0,1,0,0,5,,110
92017,3,1,21,21,1,34,31,31,1,0,0,1,0,1,5,,110
92018,3,1,21,11,1,11,31,31,0,1,0,1,0,1,5,,110
92021,3,1,21,14,1,34,31,31,0,1,1,1,0,1,5,,110
92023,3,1,21,14,1,34,31,31,1,0,0,1,0,1,5,,110
92024,3,1,21,11,1,11,31,31,0,0,0,0,0,1,5,,110
92026,3,1,21,11,1,11,31,31,0,1,0,1,0,1,5,,110
92027,3,1,21,11,1,34,31,31,0,0,1,1,0,1,5,,110
92029,3,1,21,11,1,34,31,31,0,1,0,1,0,1,4,,110
92030,3,1,11,14,1,34,31,31,0,0,0,1,0,1,4,,110
92032,3,1,21,11,1,34,31,31,0,0,0,1,0,1,5,,110
92033,3,1,21,11,0,34,31,31,0,0,0,1,0,1,5,,110
92035,3,1,21,11,1,34,31,31,0,1,0,1,0,1,4,,110
92036,3,1,21,11,1,34,31,31,0,0,0,1,0,1,5,,110
93011,3,1,31,22,1,34,31,31,0,0,0,1,1,0,4,,110
93015,3,1,21,22,1,34,31,31,0,0,0,1,1,0,3,,110
93018,3,1,31,21,1,33,31,31,0,1,0,1,1,1,3,,110
93022,3,1,21,22,1,34,31,31,0,1,0,1,1,0,3,,110
93025,3,1,31,13,1,34,31,31,0,0,0,1,1,0,4,,110
93029,3,1,21,31,1,34,31,31,0,0,0,1,1,0,3,,110
93033,3,1,31,22,1,34,31,31,0,1,0,1,1,0,1,,110
93036,3,1,21,22,1,34,31,23,0,0,0,1,1,0,3,,110
93040,3,1,21,22,1,34,31,31,0,1,0,1,1,0,1,,110
93043,3,1,32,22,1,11,31,31,0,0,0,1,1,1,4,,110
93047,3,1,21,11,1,34,31,31,0,0,1,1,1,1,4,,110
93051,3,1,13,22,1,34,31,31,0,1,0,1,1,0,4,,110
93054,3,1,21,13,1,34,31,31,0,1,0,1,1,1,4,,110
93058,3,1,32,23,1,11,31,31,0,0,0,1,1,0,3,,110
93061,3,1,21,22,1,11,31,31,0,0,0,1,1,1,4,,110
93065,3,1,31,22,1,34,31,31,0,0,0,1,1,1,4,,110
93069,3,1,13,13,1,11,31,31,0,1,0,1,1,1,4,,110
93076,3,1,31,22,1,34,31,31,0,1,0,1,1,1,4,,110
93079,3,1,31,21,1,34,31,31,0,0,0,1,1,0,4,,110
93083,3,1,31,41,1,34,31,31,0,0,0,1,1,0,3,,110
93087,3,1,32,21,1,34,31,31,0,1,0,1,1,1,4,,110
93090,3,1,31,23,1,34,31,31,0,1,0,1,1,0,4,,110
94004,3,1,31,22,1,34,31,31,0,0,0,1,1,0,2,,110
94007,3,1,31,22,1,34,21,31,0,0,0,1,1,0,3,,110
94011,3,1,31,22,0,22,21,31,0,0,0,1,0,0,2,,110
94014,3,1,21,31,0,11,21,31,0,1,0,1,1,0,1,,110
94018,3,1,31,22,0,34,31,31,0,1,0,1,0,0,2,,110
94022,3,1,31,22,1,11,21,31,1,1,0,1,0,0,1,,110
94025,3,1,31,22,1,11,21,31,0,0,0,1,1,0,2,,110
94029,3,1,31,22,0,34,21,31,0,1,0,0,1,0,3,,110
94032,3,1,31,23,0,11,21,31,1,0,0,1,1,0,1,,110
94033,3,1,31,22,0,11,21,31,0,1,0,0,1,0,1,,110
94036,3,1,12,23,1,34,21,31,0,0,0,1,1,1,2,,110
94039,3,1,32,22,1,34,31,31,1,0,0,1,1,0,1,,110
94043,3,1,31,22,1,34,31,31,0,1,0,1,1,0,3,,110
94046,3,1,32,22,1,34,31,31,0,0,0,1,1,0,3,,110
94050,3,1,32,22,1,34,31,31,0,1,1,1,1,0,3,,110
94054,3,1,32,23,0,11,31,31,0,1,0,1,1,0,1,,110
94057,3,1,42,22,1,11,21,31,0,0,0,1,1,0,2,,110
94061,3,1,32,22,1,34,21,31,0,0,0,0,0,0,3,,110
94064,3,1,31,22,1,11,31,31,0,1,0,1,1,0,4,,110
94068,3,1,42,14,1,34,31,31,0,0,0,1,1,0,3,,110
94071,3,1,32,31,0,11,21,31,0,0,0,1,0,0,2,,110
94075,3,1,32,22,1,11,31,31,1,1,0,1,1,0,3,,110
94078,3,1,21,22,0,11,21,31,1,0,0,0,1,0,1,,110
94082,3,1,32,23,1,34,31,31,1,0,0,1,1,0,1,,110
94086,3,1,32,22,1,34,31,31,0,1,1,0,1,0,3,,110
95002,3,2,32,23,0,11,21,31,0,0,0,1,1,1,2,,110
95004,3,2,32,23,0,11,21,31,0,1,0,1,1,0,2,,110
95005,3,2,32,23,0,11,21,31,0,1,0,1,1,1,2,,110
95007,3,2,31,31,0,34,31,31,0,1,0,1,1,1,3,,110
95009,3,2,32,31,0,11,21,31,1,0,0,1,1,0,2,,110
95011,3,2,42,31,0,11,21,31,0,0,0,1,1,0,1,,110
95012,3,2,42,41,0,34,31,31,0,0,0,1,1,0,2,,110
95014,3,2,43,31,0,34,31,31,0,0,0,1,1,0,2,,110
95016,3,2,21,31,0,34,31,31,0,1,0,1,1,0,3,,110
95018,3,2,21,22,0,34,31,31,0,0,0,1,1,0,3,,110
95019,3,2,21,22,0,11,31,31,0,0,0,1,1,0,3,,110
95021,3,2,21,31,0,34,21,31,0,0,0,1,1,0,3,,110
95023,3,2,31,31,0,34,21,23,0,0,0,1,1,0,3,,110
95025,3,2,31,31,0,34,21,31,0,0,0,1,1,0,3,,110
95026,3,2,32,43,0,11,21,31,0,0,0,1,1,0,2,,110
95028,3,2,31,31,0,11,21,31,0,0,0,1,1,0,2,,110
95030,3,2,31,31,0,34,31,31,1,0,0,1,1,0,1,,110
95032,3,2,31,31,0,11,21,31,0,0,0,1,1,0,2,,110
95033,3,2,43,31,0,34,31,31,0,1,0,1,0,0,3,,110
95035,3,2,13,43,0,11,31,31,0,0,0,1,1,0,2,,110
95037,3,2,32,22,0,11,11,31,1,1,0,1,1,1,3,,110
95039,3,2,32,23,0,11,31,31,1,1,0,1,1,1,3,,110
95041,3,2,32,23,1,11,21,31,0,0,0,1,1,0,3,,110
95042,3,2,32,23,0,11,31,31,0,0,0,1,1,1,2,,110
95044,3,2,32,43,0,11,21,31,0,0,0,1,1,0,2,,110
96002,3,2,32,41,1,34,31,31,0,0,0,1,1,0,3,,110
96004,3,2,32,31,1,11,21,31,0,0,0,1,1,0,2,,110
96006,3,2,42,31,1,11,21,31,0,0,0,1,1,1,3,,110
96009,3,2,32,31,1,11,21,31,1,0,0,1,1,1,3,,110
96011,3,2,32,31,0,11,31,31,0,1,0,1,1,0,2,,110
96013,3,2,32,31,1,11,31,31,0,0,0,1,1,0,2,,110
96016,3,2,32,31,0,11,21,31,0,0,0,1,1,0,2,,110
96018,3,2,32,31,0,11,21,31,1,0,0,1,1,0,2,,110
96020,3,2,32,23,0,11,31,31,0,0,0,1,1,0,2,,110
96023,3,2,32,22,1,34,31,31,0,1,0,1,1,0,3,,110
96025,3,2,32,22,1,34,31,31,0,1,1,1,1,0,3,,110
96028,3,2,32,22,1,11,31,31,0,1,0,1,1,0,3,,110
96030,3,2,31,22,0,11,21,31,0,0,0,1,1,0,2,,110
96032,3,2,32,23,1,11,31,31,0,1,0,0,1,1,3,,110
96035,3,2,31,22,1,34,21,31,1,1,0,1,1,1,3,,110
96037,3,2,31,22,1,34,31,31,0,0,0,1,1,0,3,,110
96039,3,2,31,31,1,34,31,31,1,1,0,1,1,1,3,,110
96042,3,2,31,23,1,34,31,31,0,0,0,1,1,1,4,,110
96044,3,2,31,31,1,34,21,31,1,0,0,1,1,0,1,,110
96046,3,2,31,31,1,34,21,31,1,1,0,1,1,0,2,,110
96049,3,2,31,22,1,34,31,31,0,1,0,1,1,1,3,,110
96051,3,2,31,22,1,34,31,31,0,1,0,1,1,0,4,,110
96053,3,2,31,31,1,34,21,31,0,1,0,1,1,0,3,,110
96056,3,2,31,31,0,11,21,31,1,0,0,1,1,0,2,,110
96058,3,2,31,23,1,34,31,31,0,1,0,1,1,1,4,,110
97004,3,2,21,22,0,11,21,31,1,1,0,1,1,0,1,,110
97009,3,2,32,22,0,11,21,31,0,1,0,1,1,0,3,,110
97014,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97019,3,2,21,22,0,34,31,31,0,0,0,1,1,1,2,,110
97025,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
97030,3,2,21,22,0,11,21,31,1,0,0,0,1,0,3,,110
97035,3,2,21,22,0,11,31,31,1,1,0,0,1,0,2,,110
97040,3,2,31,22,0,34,31,31,0,1,0,1,1,0,2,,110
97045,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97050,3,2,31,23,0,34,31,31,0,1,0,0,1,0,3,,110
97055,3,2,32,22,0,11,21,31,0,1,0,1,1,0,3,,110
97060,3,2,31,22,0,11,21,31,0,1,0,1,1,0,2,,110
97066,3,2,32,22,0,11,21,31,0,1,0,0,1,0,2,,110
97071,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97076,3,2,32,22,0,11,21,31,0,1,0,1,1,0,2,,110
97081,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97086,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
97091,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97096,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
97101,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
97106,3,2,31,41,0,34,23,31,1,0,0,1,0,0,1,,110
97112,3,2,32,41,0,11,23,12,0,0,0,1,1,0,1,,110
97117,3,2,31,41,0,11,23,12,1,0,0,1,0,0,2,,110
97122,3,2,32,41,0,11,23,12,1,0,0,1,1,0,1,,110
97127,3,2,31,41,0,11,23,12,1,0,0,1,1,0,1,,110
98002,3,2,32,22,0,11,21,31,0,0,0,0,1,0,3,,110
98005,3,2,32,22,0,34,31,31,1,1,1,1,1,0,3,,110
98009,3,2,32,22,0,11,21,31,1,0,0,0,1,0,2,,110
98012,3,2,32,23,0,11,21,31,0,0,0,1,1,0,2,,110
98016,3,2,32,31,0,11,21,31,0,0,0,0,1,0,2,,110
98019,3,2,32,22,0,34,31,31,1,0,0,0,1,0,3,,110
98023,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
98026,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
98030,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
98033,3,2,32,22,0,11,21,31,0,0,0,1,1,0,2,,110
98037,3,2,32,22,0,11,21,31,0,1,0,1,1,0,2,,110
98040,3,2,31,22,0,11,21,31,1,1,0,1,1,0,1,,110
98044,3,2,31,22,0,11,21,31,1,1,0,0,1,0,2,,110
98047,3,2,32,22,0,11,21,31,1,0,0,0,1,0,2,,110
98051,3,2,32,22,0,34,21,31,1,1,0,0,1,0,3,,110
98054,3,2,32,22,0,34,21,31,1,0,0,1,1,0,2,,110
98057,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
98061,3,2,32,22,0,11,21,31,1,1,0,1,1,0,1,,110
98064,3,2,32,22,0,11,21,31,1,0,0,1,1,0,2,,110
98068,3,2,32,22,0,34,23,31,0,1,0,1,1,1,2,,110
98071,3,2,32,22,0,34,21,11,0,0,0,0,1,0,2,,110
98075,3,2,31,22,0,34,31,31,1,0,0,1,1,0,2,,110
98078,3,2,31,22,0,34,31,31,1,0,0,1,1,0,3,,110
98082,3,2,31,22,0,34,31,31,0,1,0,1,1,0,3,,110
98085,3,2,31,23,0,34,31,31,0,1,0,1,1,0,3,,110
99001,3,2,42,31,0,22,11,12,0,0,0,1,1,0,1,,110
99002,3,2,42,31,0,11,21,31,1,1,0,1,1,0,1,,110
99003,3,2,42,31,0,11,11,31,0,0,0,1,1,0,2,,110
99004,3,2,32,31,0,11,21,31,0,1,0,1,1,0,1,,110
99005,3,2,32,22,0,11,31,31,0,1,0,1,1,0,2,,110
99006,3,2,31,22,0,11,31,31,0,1,0,1,1,0,2,,110
99007,3,2,42,41,0,22,23,12,1,0,0,1,1,0,1,,110
99008,3,2,42,41,0,12,21,12,0,1,0,1,1,0,1,,110
99009,3,2,41,41,0,22,21,12,0,1,0,1,1,0,1,,110
99010,3,2,42,41,0,11,21,12,1,0,0,1,1,0,1,,110
99011,3,2,42,41,0,22,21,12,0,0,0,1,1,0,1,,110
99012,3,2,32,31,0,11,11,12,1,1,0,1,1,0,1,,110
99014,3,2,32,41,0,12,21,12,1,0,0,1,1,0,1,,110
99015,3,2,32,41,0,11,21,12,1,0,0,1,1,0,1,,110
99016,3,2,32,41,0,11,21,12,0,0,0,1,1,0,1,,110
99017,3,2,32,31,0,11,31,12,1,1,0,1,1,0,1,,110
99018,3,2,42,31,0,11,21,31,0,1,0,1,1,0,1,,110
99019,3,2,42,31,0,11,11,12,1,0,0,1,1,0,1,,110
99020,3,2,42,31,0,11,11,12,1,1,0,1,1,0,1,,110
99021,3,2,42,31,0,11,11,12,1,1,0,1,1,1,1,,110
99022,3,2,42,31,0,11,11,12,1,0,0,1,1,0,1,,110
99023,3,2,42,31,0,11,11,12,1,0,0,1,0,0,1,,110
99024,3,2,41,43,0,11,33,31,0,1,0,1,1,0,2,,110
99025,3,2,42,43,0,11,31,31,0,1,0,1,1,0,2,,110
99027,3,2,42,43,0,11,33,31,1,0,0,1,1,0,2,,110
100002,3,1,21,12,1,34,31,31,0,1,1,1,0,1,5,,120
100004,3,1,21,11,1,34,31,31,1,1,0,0,1,0,4,,120
100006,3,1,21,12,1,11,31,11,0,1,1,1,0,1,3,,120
100008,3,1,21,12,1,34,31,31,1,1,1,1,0,1,3,,120
100010,3,1,21,11,1,11,31,13,0,0,0,1,0,0,4,,120
100013,3,1,13,11,1,34,31,31,0,0,0,1,1,0,4,,120
100015,3,1,11,12,1,34,22,31,1,1,0,0,0,0,4,,120
100017,3,1,21,12,1,34,31,31,0,1,0,1,1,0,4,,120
100019,3,1,13,22,1,11,31,31,0,1,0,0,0,1,4,,120
100021,3,1,13,21,1,11,22,35,1,0,0,1,1,0,2,,120
100024,3,1,21,22,1,11,22,31,0,1,0,1,1,1,3,,120
100026,3,1,21,22,1,11,22,31,0,1,0,1,1,1,3,,120
100028,3,1,11,22,1,11,11,12,1,1,0,1,1,0,2,,120
100030,3,1,11,22,1,11,11,12,1,1,0,1,1,0,2,,120
100032,3,1,21,14,1,11,31,31,1,1,1,1,1,1,4,,120
100035,3,1,13,13,1,34,31,31,0,1,0,1,1,0,5,,120
100037,3,1,21,14,1,11,31,35,0,1,0,0,0,1,5,,120
100039,3,1,21,13,1,35,31,31,0,1,0,1,1,1,5,,120
100041,3,1,21,13,1,34,21,31,1,0,0,1,1,0,4,,120
100043,3,1,21,13,1,34,31,31,0,1,0,1,1,0,4,,120
100046,3,1,13,12,1,34,31,31,1,1,1,1,1,0,3,,120
100048,3,1,14,13,1,35,31,31,1,1,0,1,1,1,3,,120
100050,3,1,72,13,1,34,31,31,1,1,0,1,0,0,4,,120
100052,3,1,21,22,1,11,22,35,1,1,0,1,1,1,4,,120
100054,3,1,21,21,1,11,22,35,0,0,0,0,1,0,3,,120
101001,3,1,31,11,1,33,31,31,1,1,1,1,1,1,5,,120
101003,3,1,61,21,1,35,31,31,1,1,0,1,1,1,4,,120
101006,3,1,51,21,1,21,31,21,1,1,0,1,1,1,4,,120
101008,3,1,51,21,1,34,31,31,1,1,0,1,1,0,4,,120
101011,3,1,31,21,1,35,31,31,0,1,0,1,1,0,4,,120
101013,3,1,13,21,1,34,31,21,1,1,0,1,1,1,4,,120
101016,3,1,11,21,1,21,22,31,1,1,0,1,1,0,4,,120
101019,3,1,11,21,1,34,22,31,1,1,0,1,0,0,4,,120
101021,3,1,12,11,1,34,31,31,0,1,0,1,0,1,4,,120
101024,3,1,21,22,1,34,31,31,0,1,0,0,1,0,4,,120
101026,3,1,21,22,1,34,31,31,1,1,0,1,1,0,3,,120
101029,3,1,21,22,1,34,31,31,1,1,0,1,1,1,4,,120
101031,3,1,21,22,1,11,31,31,0,0,0,1,1,0,4,,120
101034,3,1,72,22,1,34,31,31,0,1,0,1,1,0,3,,120
101036,3,1,61,14,1,34,31,31,0,0,1,1,1,1,4,,120
101039,3,1,21,22,1,34,31,31,0,1,0,1,0,0,4,,120
101042,3,1,72,22,0,34,31,31,0,1,0,1,1,1,3,,120
101044,3,1,72,14,1,34,31,31,0,1,1,1,0,1,5,,120
101047,3,1,61,21,1,34,31,31,0,0,0,1,0,0,4,,120
101049,3,1,21,23,1,34,31,31,0,0,0,1,0,0,3,,120
101052,3,1,14,22,1,34,31,31,0,0,0,1,0,0,4,,120
101054,3,1,61,23,1,34,31,31,0,0,0,1,0,0,4,,120
101057,3,1,43,23,1,34,31,31,1,0,0,1,1,1,4,,120
101059,3,1,61,23,0,34,31,31,0,0,1,1,1,0,3,,120
101062,3,1,61,23,1,34,31,31,1,0,0,1,0,0,4,,120
102002,3,2,14,11,0,11,22,21,0,0,0,1,1,0,3,,120
102004,3,2,21,11,0,11,22,21,0,0,0,1,1,0,2,,120
102006,3,2,11,11,0,21,22,23,1,1,0,1,1,0,2,,120
102008,3,2,21,11,0,11,22,23,0,1,0,1,1,1,2,,120
102009,3,2,11,11,0,11,21,23,0,1,0,1,1,0,1,,120
102011,3,2,11,11,1,11,22,23,0,0,0,1,1,0,2,,120
102013,3,2,21,21,0,11,31,31,0,1,0,1,1,1,3,,120
102015,3,2,21,21,0,11,31,31,0,0,0,1,1,0,2,,120
102017,3,2,21,21,0,11,21,31,0,1,0,1,1,1,2,,120
102021,3,2,21,21,0,11,21,31,0,1,0,1,1,0,2,,120
102023,3,2,21,21,0,11,21,31,1,1,0,1,1,1,2,,120
102025,3,2,21,22,0,11,21,31,1,1,0,1,1,0,2,,120
102027,3,2,21,22,0,11,21,31,0,1,0,1,1,0,1,,120
102029,3,2,21,21,0,11,21,31,1,1,0,1,1,0,2,,120
102031,3,2,21,21,0,11,21,31,0,1,1,1,1,0,2,,120
102033,3,2,21,22,0,11,22,31,0,0,1,1,1,1,3,,120
102035,3,2,21,21,0,11,21,31,0,1,0,1,1,0,2,,120
102037,3,2,21,21,0,11,21,12,1,0,0,1,1,0,1,,120
102039,3,2,14,31,0,11,21,22,0,0,0,1,1,0,1,,120
102041,3,2,21,31,0,11,21,12,1,0,0,1,1,0,1,,120
102043,3,2,21,31,0,11,21,12,0,0,0,1,1,0,1,,120
102045,3,2,21,31,0,11,21,21,0,0,0,1,1,0,1,,120
102047,3,2,32,31,0,11,21,21,1,0,0,1,1,0,1,,120
102049,3,2,32,31,0,11,22,21,0,0,0,1,1,0,1,,120
103001,3,2,32,21,0,11,22,12,1,0,0,1,1,0,2,,120
103002,3,2,31,21,0,11,22,12,0,1,0,1,1,0,1,,120
103004,3,2,31,21,0,11,22,12,0,0,0,1,1,0,2,,120
103005,3,2,31,21,0,11,22,12,0,1,0,1,1,0,1,,120
103007,3,2,31,21,0,11,22,12,0,0,0,1,1,0,1,,120
103008,3,2,32,21,0,11,22,12,0,0,0,1,1,0,1,,120
103010,3,2,32,21,0,11,22,12,1,1,0,1,1,0,1,,120
103011,3,2,31,21,0,11,22,12,1,0,1,1,1,0,2,,120
103012,3,2,31,31,0,11,21,12,1,0,0,1,1,0,1,,120
103014,3,2,31,,0,11,21,12,0,0,0,1,1,0,1,,120
103015,3,2,31,31,0,11,21,12,0,0,0,1,1,0,2,,120
103017,3,2,31,31,0,11,21,12,0,0,0,1,1,0,1,,120
103018,3,2,31,31,0,11,21,12,0,0,0,1,1,0,1,,120
103020,3,2,31,31,0,11,21,12,1,0,0,1,1,0,1,,120
103021,3,2,31,31,0,11,21,12,1,0,0,1,1,0,1,,120
103023,3,2,31,31,0,11,21,12,0,0,0,1,1,0,1,,120
103024,3,2,31,31,0,11,21,12,1,0,0,1,1,0,1,,120
103025,3,2,32,31,0,11,21,12,0,0,0,1,1,0,1,,120
103027,3,2,32,31,0,11,21,12,0,0,0,1,1,0,2,,120
103028,3,2,32,31,0,11,21,12,1,0,0,1,1,0,1,,120
103030,3,2,32,23,0,34,21,31,1,0,0,1,1,0,1,,120
103033,3,2,32,31,0,11,21,12,1,0,0,1,1,0,1,,120
103034,3,2,32,31,0,11,21,12,0,0,0,1,1,0,1,,120
103035,3,2,32,31,0,11,21,12,0,0,0,1,1,0,1,,120
104001,3,2,14,11,0,11,22,21,0,0,0,0,1,0,2,,120
104003,3,2,21,11,0,11,22,12,0,0,0,0,1,0,2,,120
104005,3,2,61,11,0,11,22,21,0,0,0,1,1,0,2,,120
104007,3,2,11,11,0,11,22,21,0,0,0,1,1,0,2,,120
104009,3,2,14,11,0,11,22,21,0,0,0,0,1,0,2,,120
